"date","MPCP00XXS","MPCP02XXS","MPCP03XXS","MPCP04XXS","MPCP05XXS","MPCP07XXS","MPCP08XXS","MPCP09XXS","MPCP11XXS","MPCP12XXS","MPCP13XXS","MPCP14XXS","MPCP15XXS","MPCPNRXXS","MPCPXXXXS","MPCT00XXS","MPCT01XXS","MPCT02XXS","MPCT03XXS","MPCT04XXS","MPCT05XXS","MPCT06XXS","MPCT07XXS","MPCT08XXS","MPCT09XXS","MPCT10XXS","MPCT11XXS","MPCT12XXS","MPCT13XXS","MPCT14XXS","MPCT15XXS","MPCT20IXS","MPCTNRXXS","MPCTXXXXS","MPCV00XXS","MPCV01XXS","MPCV02XXS","MPCV03XXS","MPCV04XXS","MPCV05XXS","MPCV06XXS","MPCV08XXS","MPCV09XXS","MPCV10XXS","MPCV11XXS","MPCV20IXS","MPCVNRXXS","MPCVXXXXS","PBAMUSCON","PBAMUSCONS","PBCADCON","PBCADCONS","PBCOMCON","PBCOMCONS","PBEDUCON","PBEDUCONS","PBHLTHCON","PBHLTHCONS","PBHWYCON","PBHWYCONS","PBNRESCON","PBNRESCONS","PBOFCON","PBOFCONS","PBPSCON","PBPSCONS","PBPWRCON","PBPWRCONS","PBRESCON","PBRESCONS","PBSWGCON","PBSWGCONS","PBTRANSCON","PBTRANSCONS","PBWSCON","PBWSCONS","PLODGCON","PLODGCONS","PNRESCON","PNRESCONS","PRAMUSCON","PRAMUSCONS","PRCMUCON","PRCMUCONS","PRCOMCON","PRCOMCONS","PREDUCON","PREDUCONS","PRHLTHCON","PRHLTHCONS","PRMFGCON","PRMFGCONS","PROFCON","PROFCONS","PRPWRCON","PRPWRCONS","PRRELCON","PRRELCONS","PRRESCON","PRRESCONS","PRTRANSCON","PRTRANSCONS","TLAMUSCON","TLAMUSCONS","TLCADCON","TLCADCONS","TLCMUCON","TLCMUCONS","TLCOMCON","TLCOMCONS","TLEDUCON","TLEDUCONS","TLHLTHCON","TLHLTHCONS","TLHWYCON","TLHWYCONS","TLLODGCON","TLLODGCONS","TLMFGCON","TLMFGCONS","TLNRESCON","TLNRESCONS","TLOFCON","TLOFCONS","TLPBLCON","TLPBLCONS","TLPRVCON","TLPRVCONS","TLPSCON","TLPSCONS","TLPWRCON","TLPWRCONS","TLRELCON","TLRELCONS","TLRESCON","TLRESCONS","TLSWDCON","TLSWDCONS","TLTRANSCON","TLTRANSCONS","TLWSCON","TLWSCONS","TTLCON","TTLCONS"
1997-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,973,11671,15095,206553,620,7950,826,12032,3800,53935,557,7746,1363,16908,2903,38273,2520,32297,787,14159,376,5267,16289,258595,265,4742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9404,150267,31384,465148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40788,615415
1997-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1026,12306,15577,202627,718,8785,917,11620,3976,52879,567,7470,1435,17499,2736,34865,2437,30473,892,14127,434,5699,19659,264566,315,5168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10468,153274,35236,467193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45704,620467
1997-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1051,12614,16693,206035,716,8787,1043,12612,4163,52543,693,8587,1481,17276,2901,36084,2422,29599,1189,14793,456,5643,20769,257490,438,5684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11536,152649,37462,463526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48998,616175
1997-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1151,13811,17430,207099,754,8758,1016,12254,4435,52949,735,8498,1409,16873,2972,36177,2493,28443,1349,15834,484,5948,23350,264581,495,5808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12837,153063,40780,471680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53617,624743
1997-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163,13950,18185,209596,728,8433,1063,12629,4596,53017,830,8714,1411,17248,3097,36393,2659,31269,1526,15119,443,5234,24520,262299,524,5750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14272,154500,42705,471896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56977,626396
1997-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1163,13951,19250,218840,739,8641,1148,13395,4887,54479,882,9258,1386,17021,3306,38968,2868,33271,1663,16286,469,5444,24481,261593,577,6323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15095,156978,43731,480433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58826,637410
1997-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1121,13448,19920,219995,754,8873,1066,12457,5059,54609,907,9242,1517,17820,3337,38172,2967,34328,1913,17406,493,5402,24896,263951,613,6353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15866,155647,44816,483946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60682,639593
1997-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1086,13034,20148,222959,763,8777,1164,13176,4965,53432,850,9645,1560,18246,3459,38597,3040,35154,1882,18068,563,6272,25412,270511,637,6652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15763,153056,45560,493470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61323,646526
1997-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1116,13386,19875,223110,760,8570,1201,12576,4861,52974,791,9591,1540,17950,3430,38519,3100,36065,1643,18597,585,6336,25269,272980,670,6627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14909,157106,45144,496090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60053,653196
1997-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,12604,18444,218126,695,8324,1030,12492,4487,52395,750,9391,1517,17841,3211,37407,2997,35605,1261,16501,574,6417,23683,272786,705,7328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12841,152798,42127,490912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54968,643710
1997-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1062,12739,17804,218388,684,8435,1126,11865,4031,51283,695,9225,1424,17020,3402,39180,2939,36364,1143,16676,539,6631,19022,269192,622,7312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11205,154442,36826,487580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48031,642021
1998-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,999,11993,16166,219748,581,7629,810,12006,3728,52412,686,9776,1368,17116,2956,39333,2945,37910,983,15304,483,6489,18737,276485,474,7692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9506,149499,34903,496187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44409,645686
1998-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,989,11872,16218,221382,584,7459,893,13025,3724,52418,733,10210,1365,16943,2988,39842,2931,37298,961,16101,489,6751,17668,279249,432,7616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9264,147429,33886,500693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43150,648121
1998-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1065,12775,17680,228207,610,7432,1111,13400,4132,54485,795,10480,1440,17494,3342,43006,2996,37432,1083,15765,486,6325,21818,291505,476,7619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10104,147093,39498,519814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49602,666906
1998-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1158,13892,19134,235598,749,9111,1010,12284,4393,55127,863,10582,1533,18048,3324,41412,3229,39202,1631,20187,495,6170,23390,288409,599,7701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11493,150464,42524,523887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54017,674351
1998-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1099,13190,19653,234582,689,7991,1034,13085,4564,54686,910,10534,1490,18020,3321,40807,3378,38972,1904,22098,464,5723,25828,292879,638,7429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12242,146590,45481,527735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57723,674325
1998-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1321,15852,21849,248234,741,8552,1103,12522,5063,57842,923,9710,1501,18092,3482,40067,3638,42775,2678,26797,528,6211,27872,296632,680,7473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14672,158157,49721,545021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64393,703177
1998-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1285,15421,21190,239636,748,8796,1058,12167,5084,56813,861,9014,1481,18089,3325,38311,3389,39950,2565,25573,543,6250,27877,296717,703,7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15314,160167,49067,536373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64381,696540
1998-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1360,16316,22023,243170,779,9146,1049,12383,5166,55859,903,9138,1504,17818,3631,41540,3397,39134,2715,25740,606,6604,28221,299495,745,7644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15893,155684,50244,542472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66137,698156
1998-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409,16907,21705,242566,741,8583,1082,12357,5116,55522,867,9963,1523,17778,3620,40743,3455,40125,2409,24493,616,6933,28437,305345,722,7568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16402,159734,50142,547827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66544,707561
1998-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436,17234,21351,241654,805,9167,1192,12928,5175,56624,756,9274,1510,17555,3605,40623,3686,42583,1741,20340,641,6986,28280,308127,657,6759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14969,158208,49631,549735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64600,707943
1998-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1350,16195,20635,243153,785,9359,1046,12010,5011,58004,773,9726,1499,17765,3460,40042,3733,44164,1575,20432,645,7286,26615,307899,614,6539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13219,156912,47250,550932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60469,707845
1998-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1347,16163,19792,243689,781,9703,1084,11507,4524,57339,760,10032,1523,18223,3433,40300,3616,44838,1446,20030,607,7550,21602,302650,552,6597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11701,160793,41394,546196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53095,706989
1999-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1304,15653,17842,242862,709,9439,880,13766,3915,54852,625,8789,1414,17873,2890,38716,3425,44242,1534,23408,571,7536,20740,305968,465,7076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10164,159954,38582,548864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48746,708818
1999-02-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1410,16914,18628,251260,772,9902,994,14700,4069,55470,654,9065,1464,18320,2824,37575,3593,46061,1798,27677,556,7515,19705,307914,398,6717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10491,167072,38333,559236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48824,726308
1999-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1432,17180,20058,253110,856,10413,1462,16752,4492,58118,728,9462,1539,18428,2961,37992,3663,45183,1802,24042,574,7377,24039,316822,426,6495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11510,167195,44097,570031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55607,737226
1999-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1383,16592,20023,244859,878,10532,1479,17676,4762,59435,835,10223,1527,17998,2862,35523,3690,44694,1365,16486,600,7555,25734,316111,495,6304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12897,167681,45757,561107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58654,728788
1999-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1354,16243,20254,242211,838,9726,1294,16647,5047,60447,805,9389,1507,18190,2844,34976,3887,44733,1406,16479,599,7426,28151,320326,540,6234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13804,164689,48405,562669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62209,727358
1999-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1296,15548,21792,249433,801,9393,1472,16856,5167,59209,950,10036,1506,17934,3056,34980,3906,46003,2325,24382,628,7351,30263,322905,563,6232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15490,166830,52055,572336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67545,739167
